Unnamed: 0,name,latitude,longitude,street_1,street_2,city,state,zip-code,phone,fax,url
458,Intermountain Homecare Equipment - South Jordan,40.500849,-111.938892,11520 S Redwood Rd,,South Jordan,UT,84095,385-887-7320,801-442-0709,https://intermountainhealthcare.org/services/homecare/services/medical-equipment/
459,Intermountain Homecare Equipment - St. George,37.0920189,-113.5565798,923 S River Rd Ste 104,,St. George,UT,84790,435-251-2323,801-442-0709,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
460,Intermountain Homecare & Hospice - Cassia,42.5348921,-113.7817888,1501 Hiland Ave Ste Z,,Burley,ID,83318,208-678-8844,801-442-0709,https://intermountainhealthcare.org/services/homecare/
461,Intermountain Homecare & Hospice - Cedar City,37.700564,-113.064128,1333 N Main St Ste 102,,Cedar City,UT,84721,435-868-5852,801-442-0709,https://intermountainhealthcare.org/services/homecare/
462,Intermountain Homecare & Hospice - Delta/Fillmore,38.9694063,-112.3240429,25 N Main St,,Fillmore,UT,84631,435-743-5430,801-442-0709,https://intermountainhealthcare.org/services/homecare/
463,Intermountain Homecare & Hospice - Heber City,40.50983,-111.413969,175 N Main St Ste 103,,Heber City,UT,84032,435-657-4323,801-442-0709,https://intermountainhealthcare.org/services/homecare/
464,Intermountain Homecare & Hospice - Logan,41.7566727,-111.8210749,550 E 1400 N Ste G,,Logan,UT,84341,435-716-5477,801-442-0709,https://intermountainhealthcare.org/services/homecare/
465,Intermountain Homecare & Hospice - Mt. Pleasant,39.5469757,-111.4579538,130 W Main,,Mount Pleasant,UT,84647,435-462-3431,801-442-0709,https://intermountainhealthcare.org/services/homecare/
466,Intermountain Homecare & Hospice - Murray,40.6610974,-111.8866361,154 E Myrtle Ave Ste 103,,Murray,UT,84107,801-507-9100,Na,https://intermountainhealthcare.org/services/homecare/
467,Intermountain Homecare & Hospice - Ogden,41.1943431,-111.9789117,3776 Wall Ave,,Ogden,UT,84405,801-399-1400,801-442-0709,https://intermountainhealthcare.org/services/homecare/
468,Intermountain Homecare & Hospice - Richfield,38.7819978,-112.0840505,70 E 1000 N Ste B,,Richfield,UT,84701,435-893-0371,801-442-0709,https://intermountainhealthcare.org/services/homecare/
469,Intermountain Homecare & Hospice - South Jordan,40.500849,-111.938892,11520 S Redwood Rd,,South Jordan,UT,84095,385-887-6000,801-442-0709,https://intermountainhealthcare.org/services/homecare/
470,Intermountain Homecare & Hospice - St. George,37.0989027,-113.5873001,555 S Bluff St Ste 100,,St. George,UT,84770,435-251-2367,801-442-0709,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
471,Intermountain Homecare & Hospice - Utah County,40.2506056,-111.6660742,"524 W 300 N, Ste 101",,Provo,UT,84601,801-225-0584,801-442-0709,https://intermountainhealthcare.org/services/homecare/
472,Intermountain Kem C Gardner Transformation Center,41.8033455,-87.6264544,5026 S State St,,Murray,UT,84107,801-507-8092,Na,https://intermountainhealthcare.org/locations/location-details/intermountain-kem-c-gardner-transformation-center/intermountain-kem-c-gardner-transformation-center/
473,Intermountain Kidney Clinic,40.6617832,-111.8909787,5169 S Cottonwood St Bldg 2 Ste 320,,Murray,UT,84107,801-507-2531,801-507-2597,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-2-eccles-outpatient-care-center/intermountain-kidney-clinic/
474,Intermountain Layton Parkway Women's Health,41.0556326,-111.9647893,201 W Layton Pkwy Ste 2B,,Layton,UT,84041,801-543-6850,801-543-6868,https://intermountainhealthcare.orghttps://intermountainhealthcare.org/locations/layton-parkway-clinic/medical-services/womens-health/
475,Live Well Center - Ogden,41.1835577,-111.9537853,4421 Harrison Blvd Ste A6,,Ogden,UT,84403,801-387-8400,801-387-8405,https://intermountainhealthcare.org/services/wellness-preventive-medicine/live-well-centers/ogden-live-well/
476,Intermountain Lymphedema Clinic at LDS Hospital,40.779186,-111.8795885,8th Ave & C St,,Salt Lake City,UT,84143,801-408-1146,801-408-1943,https://intermountainhealthcare.org/locations/location-details/lds-hospital/lds-hospital/intermountain-lymphedema-clinic-at-lds-hospital/
477,Intermountain Lymphedema Clinic at Logan Regional Hospital,41.7570516,-111.8212022,1350 N 500 E,,Logan,UT,84341,435-716-5010,435-716-2811,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/intermountain-lymphedema-clinic-at-logan-regional-hospital/
478,Intermountain Lymphedema Clinic at St. George Regional Hospital,37.0969603,-113.5519393,652 S Medical Center Dr Ste LL10,,St George,UT,84790,435-251-2250,435-251-2255,https://intermountainhealthcare.org/locations/st-george-regional-hospital/
479,Intermountain Lymphedema Clinic at Utah Valley Hospital,40.2500965,-111.6645973,1034 N 500 W,,Provo,UT,84604,801-357-8156,801-357-3040,https://intermountainhealthcare.org/locations/location-details/utah-valley-hospital/utah-valley-hospital-west/intermountain-lymphedema-clinic-at-utah-valley-hospital/
480,Intermountain Medical Center Maternity,40.661853,-111.891051,5063 S Cottonwood St,,Murray,UT,84107,801-507-7200,Na,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-7-gardner-women-newborn-center/intermountain-maternity/
481,Intermountain McKay Dee Vascular and Vein Clinic,41.1924528,-111.9519032,3903 Harrison Blvd Ste 100,,Ogden,UT,84403,801-387-8900,801-387-8920,https://intermountainhealthcare.org/locations/mckay-dee-vascular-and-vein-clinic/
482,Intermountain Medical Center,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-507-7000,Na,https://intermountainhealthcare.orghttps://intermountainhealthcare.org/locations/intermountain-medical-center/
483,Intermountain Medical Center Admitting,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-507-5605,801-507-5680,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-5-j-l-sorenson-patient-tower/intermountain-medical-center-admitting/
484,Intermountain Medical Center Audiology,40.658222,-111.8915822,"""5770 S 250 E",,Murray,UT,84107,801-507-9876,801-314-5200,https://intermountainhealthcare.org/locations/intermountain-medical-center/medical-services/hearing-and-audiology/
485,Intermountain Medical Center Bereavement,40.661853,-111.891051,5063 S Cottonwood St,,Murray,UT,84107,801-408-5661,801-507-1198,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-7-gardner-women-newborn-center/intermountain-medical-center-bereavement/
486,Intermountain Medical Center Birth Certificates,40.661853,-111.891051,5063 S Cottonwood St,,Murray,UT,84107,801-507-7339,Na,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-7-gardner-women-newborn-center/intermountain-medical-center-birth-certificates/
487,Intermountain Medical Center Breast Care Center,40.6583796,-111.8946074,5063 S Cottonwood St,,Murray,UT,84107,801-507-7833,801-507-7898,https://intermountainhealthcare.org/locations/intermountain-medical-center/medical-services/women-and-newborn-care/women-and-newborn-services/mammogram/
488,Intermountain Medical Center Cafeteria - Windows on the Wasatch,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-507-5113,Na,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-5-j-l-sorenson-patient-tower/intermountain-medical-center-cafeteria-windows-on-the-wasatch/
489,Intermountain Medical Center Cancer Education Center,40.6596266,-111.8918063,5131 S Cottonwood St,,Murray,UT,84107,801-507-3800,Na,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-3-jon-karen-huntsman-cancer-building/intermountain-medical-center-cancer-education-center/
490,Intermountain Medical Center Cancer Research and Clinical Trials,40.6596266,-111.8918063,5131 S Cottonwood St,,Murray,UT,84107,801-507-3950,Na,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-3-jon-karen-huntsman-cancer-building/intermountain-medical-center-cancer-research-and-clinical-trials/
491,Intermountain Medical Center Case Management,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-507-6767,801-507-4883,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-5-j-l-sorenson-patient-tower/intermountain-medical-center-case-management/
492,Intermountain Medical Center Cashier,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-507-5169,Na,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-5-j-l-sorenson-patient-tower/intermountain-medical-center-cashier/
493,Intermountain Medical Center Chaplain,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-442-4247,Na,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-5-j-l-sorenson-patient-tower/intermountain-medical-center-chaplain/
494,Intermountain Medical Center Communications/Public Relations,40.661853,-111.891051,5063 S Cottonwood St,,Murray,UT,84107,801-507-2007,801-507-7497,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-7-gardner-women-newborn-center/intermountain-medical-center-communications-public-relations/
495,Intermountain Medical Center Community Health Information Center,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-507-5145,Na,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-5-j-l-sorenson-patient-tower/intermountain-medical-center-community-health-information-center/
496,Intermountain Medical Center Department of Surgery,40.6617832,-111.8909787,5169 S Cottonwood St Ste 309,,Murray,UT,84107,801-507-3060,801-507-3061,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-2-eccles-outpatient-care-center/intermountain-medical-center-department-of-surgery/
497,Intermountain Medical Center Diabetes Education,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,Na,Na,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-5-j-l-sorenson-patient-tower/intermountain-medical-center-diabetes-education/
498,Intermountain Medical Center Dialysis Services,40.663025,-111.893463,74 W Vine St,,Murray,UT,84107,801-507-9000,801-281-4764,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/intermountain-medical-center-dialysis-center/intermountain-medical-center-dialysis-services/
499,Intermountain Medical Center Emergency Department,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-507-6600,Na,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-9-emergency-department/intermountain-medical-center-emergency-department/
500,Intermountain Medical Center Endoscopy,40.6617832,-111.8909787,5169 S Cottonwood St,,Murray,UT,84107,801-507-3200,801-507-3204,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-2-eccles-outpatient-care-center/intermountain-medical-center-endoscopy/
501,Intermountain Medical Center Gift Shop - Patient Tower,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-507-5130,Na,https://intermountainhealthcare.org/locations/intermountain-medical-center/hospital-information/gift-shop/
502,Intermountain Medical Center Health Information Management,40.661853,-111.891051,5063 S Cottonwood St,,Murray,UT,84107,801-507-2900,385-215-7046,https://intermountainhealthcare.org/patient-tools/patient-medical-records/
503,Intermountain Medical Center Human Resources,40.661853,-111.891051,5063 S Cottonwood St,,Murray,UT,84157,801-507-7910,801-507-7994,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-7-gardner-women-newborn-center/intermountain-medical-center-human-resources/
504,Intermountain Medical Center Hyperbaric Medicine Center,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-507-5370,801-507-5681,https://intermountainhealthcare.org/locations/intermountain-medical-center/medical-services/hyperbaric-oxygen-therapy/
505,Intermountain Medical Center Imaging,40.6617832,-111.8909787,5169 S Cottonwood St,,Murray,UT,84107,801-507-3241,801-507-3229,https://intermountainhealthcare.org/locations/intermountain-medical-center/
506,Intermountain Medical Center Infant Hearing Testing,40.661853,-111.891051,5063 S Cottonwood St,,Murray,UT,84107,801-507-7248,801-507-9801,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-7-gardner-women-newborn-center/intermountain-medical-center-infant-hearing-testing/
507,Intermountain Medical Center Infectious Diseases,40.658222,-111.8915822,5171 Cottonwood St Ste 350,,Murray,UT,84107,801-507-7781,801-507-7780,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-1-south-office-building/intermountain-medical-center-infectious-diseases/
508,Intermountain Medical Center IV Therapy,40.6596266,-111.8918063,5131 S Cottonwood St Ste 300,,Murray,UT,84107,801-507-3980,801-442-0939,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-3-jon-karen-huntsman-cancer-building/intermountain-medical-center-iv-therapy/
509,Intermountain Medical Center Labor and Delivery,40.661853,-111.891051,5121 Cottonwood St,,Murray,UT,84107,801-507-7777,801-507-7798,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-7-gardner-women-newborn-center/intermountain-medical-center-labor-and-delivery/
510,Intermountain Medical Center Medical Library,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-507-5142,Na,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-5-j-l-sorenson-patient-tower/intermountain-medical-center-medical-library/
511,Intermountain Medical Center Medical Staff Office,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-507-5180,801-507-5141,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-5-j-l-sorenson-patient-tower/intermountain-medical-center-medical-staff-office/
512,Intermountain Medical Center Nurse Midwives,40.661853,-111.891051,5121 S Cottonwood St  Ste 170,,Murray,UT,84107,801-507-7070,801-507-7089,https://intermountainhealthcare.org/locations/intermountain-nurse-midwives/
513,Intermountain Medical Center Oncology Clinic,40.658222,-111.8915822,5171 S Cottonwood St Ste 610,,Murray,UT,84107,801-507-3630,801-507-3640,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-1-south-office-building/intermountain-medical-center-oncology-clinic/
514,Intermountain Medical Center Outpatient Nutrition Services,40.6596266,-111.8918063,5121 S Cottonwood St,,Murray,UT,84107,801-507-3253,801-442-0196,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-5-j-l-sorenson-patient-tower/intermountain-medical-center-outpatient-nutrition-services/
515,Intermountain Medical Center Patient Relations,40.661853,-111.891051,5063 S Cottonwood St,,Murray,UT,84157,801-507-2273,801-507-2996,https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-7-gardner-women-newborn-center/intermountain-medical-center-patient-relations/
